,STATE/UT,YEAR,MONTH,ACCIDENTS
3538,Madhya Pradesh,2001,NOVEMBER,31
3539,Madhya Pradesh,2001,DECEMBER,41
3540,Madhya Pradesh,2002,JANUARY,51
3541,Madhya Pradesh,2002,FEBRUARY,49
3542,Madhya Pradesh,2002,MARCH,44
3543,Madhya Pradesh,2002,APRIL,37
3544,Madhya Pradesh,2002,MAY,41
3545,Madhya Pradesh,2002,JUNE,36
3546,Madhya Pradesh,2002,JULY,50
3547,Madhya Pradesh,2002,AUGUST,42
3548,Madhya Pradesh,2002,SEPTEMBER,42
3549,Madhya Pradesh,2002,OCTOBER,49
3550,Madhya Pradesh,2002,NOVEMBER,39
3551,Madhya Pradesh,2002,DECEMBER,40
3552,Madhya Pradesh,2003,JANUARY,43
3553,Madhya Pradesh,2003,FEBRUARY,40
3554,Madhya Pradesh,2003,MARCH,48
3555,Madhya Pradesh,2003,APRIL,43
3556,Madhya Pradesh,2003,MAY,42
3557,Madhya Pradesh,2003,JUNE,44
3558,Madhya Pradesh,2003,JULY,49
3559,Madhya Pradesh,2003,AUGUST,48
3560,Madhya Pradesh,2003,SEPTEMBER,36
3561,Madhya Pradesh,2003,OCTOBER,44
3562,Madhya Pradesh,2003,NOVEMBER,45
3563,Madhya Pradesh,2003,DECEMBER,41
3564,Madhya Pradesh,2004,JANUARY,34
3565,Madhya Pradesh,2004,FEBRUARY,43
3566,Madhya Pradesh,2004,MARCH,41
3567,Madhya Pradesh,2004,APRIL,42
3568,Madhya Pradesh,2004,MAY,40
3569,Madhya Pradesh,2004,JUNE,42
3570,Madhya Pradesh,2004,JULY,20
3571,Madhya Pradesh,2004,AUGUST,37
3572,Madhya Pradesh,2004,SEPTEMBER,36
3573,Madhya Pradesh,2004,OCTOBER,30
3574,Madhya Pradesh,2004,NOVEMBER,45
3575,Madhya Pradesh,2004,DECEMBER,58
3576,Madhya Pradesh,2005,JANUARY,55
3577,Madhya Pradesh,2005,FEBRUARY,57
3578,Madhya Pradesh,2005,MARCH,58
3579,Madhya Pradesh,2005,APRIL,48
3580,Madhya Pradesh,2005,MAY,50
3581,Madhya Pradesh,2005,JUNE,45
3582,Madhya Pradesh,2005,JULY,45
3583,Madhya Pradesh,2005,AUGUST,38
3584,Madhya Pradesh,2005,SEPTEMBER,51
3585,Madhya Pradesh,2005,OCTOBER,47
3586,Madhya Pradesh,2005,NOVEMBER,51
3587,Madhya Pradesh,2005,DECEMBER,55
3588,Madhya Pradesh,2006,JANUARY,50
3589,Madhya Pradesh,2006,FEBRUARY,45
3590,Madhya Pradesh,2006,MARCH,51
3591,Madhya Pradesh,2006,APRIL,44
3592,Madhya Pradesh,2006,MAY,44
3593,Madhya Pradesh,2006,JUNE,26
3594,Madhya Pradesh,2006,JULY,36
3595,Madhya Pradesh,2006,AUGUST,37
3596,Madhya Pradesh,2006,SEPTEMBER,35
3597,Madhya Pradesh,2006,OCTOBER,43
3598,Madhya Pradesh,2006,NOVEMBER,61
3599,Madhya Pradesh,2006,DECEMBER,49
3600,Madhya Pradesh,2007,JANUARY,47
3601,Madhya Pradesh,2007,FEBRUARY,46
3602,Madhya Pradesh,2007,MARCH,57
3603,Madhya Pradesh,2007,APRIL,51
3604,Madhya Pradesh,2007,MAY,44
3605,Madhya Pradesh,2007,JUNE,42
3606,Madhya Pradesh,2007,JULY,35
3607,Madhya Pradesh,2007,AUGUST,31
3608,Madhya Pradesh,2007,SEPTEMBER,44
3609,Madhya Pradesh,2007,OCTOBER,44
3610,Madhya Pradesh,2007,NOVEMBER,38
3611,Madhya Pradesh,2007,DECEMBER,59
3612,Madhya Pradesh,2008,JANUARY,56
3613,Madhya Pradesh,2008,FEBRUARY,41
3614,Madhya Pradesh,2008,MARCH,39
3615,Madhya Pradesh,2008,APRIL,39
3616,Madhya Pradesh,2008,MAY,34
3617,Madhya Pradesh,2008,JUNE,46
3618,Madhya Pradesh,2008,JULY,32
3619,Madhya Pradesh,2008,AUGUST,31
3620,Madhya Pradesh,2008,SEPTEMBER,45
3621,Madhya Pradesh,2008,OCTOBER,48
3622,Madhya Pradesh,2008,NOVEMBER,42
3623,Madhya Pradesh,2008,DECEMBER,49
3624,Madhya Pradesh,2009,JANUARY,40
3625,Madhya Pradesh,2009,FEBRUARY,54
3626,Madhya Pradesh,2009,MARCH,51
3627,Madhya Pradesh,2009,APRIL,41
3628,Madhya Pradesh,2009,MAY,39
3629,Madhya Pradesh,2009,JUNE,39
3630,Madhya Pradesh,2009,JULY,58
3631,Madhya Pradesh,2009,AUGUST,37
3632,Madhya Pradesh,2009,SEPTEMBER,45
3633,Madhya Pradesh,2009,OCTOBER,58
3634,Madhya Pradesh,2009,NOVEMBER,57
3635,Madhya Pradesh,2009,DECEMBER,59
3636,Madhya Pradesh,2010,JANUARY,74
3637,Madhya Pradesh,2010,FEBRUARY,46
3638,Madhya Pradesh,2010,MARCH,49
3639,Madhya Pradesh,2010,APRIL,46
3640,Madhya Pradesh,2010,MAY,41
3641,Madhya Pradesh,2010,JUNE,30
3642,Madhya Pradesh,2010,JULY,44
3643,Madhya Pradesh,2010,AUGUST,37
3644,Madhya Pradesh,2010,SEPTEMBER,54
3645,Madhya Pradesh,2010,OCTOBER,57
3646,Madhya Pradesh,2010,NOVEMBER,62
3647,Madhya Pradesh,2010,DECEMBER,62
3648,Madhya Pradesh,2011,JANUARY,64
3649,Madhya Pradesh,2011,FEBRUARY,66
3650,Madhya Pradesh,2011,MARCH,62
3651,Madhya Pradesh,2011,APRIL,63
3652,Madhya Pradesh,2011,MAY,52
3653,Madhya Pradesh,2011,JUNE,58
3654,Madhya Pradesh,2011,JULY,55
3655,Madhya Pradesh,2011,AUGUST,54
3656,Madhya Pradesh,2011,SEPTEMBER,52
3657,Madhya Pradesh,2011,OCTOBER,50
3658,Madhya Pradesh,2011,NOVEMBER,59
3659,Madhya Pradesh,2011,DECEMBER,56
3660,Madhya Pradesh,2012,JANUARY,67
3661,Madhya Pradesh,2012,FEBRUARY,70
3662,Madhya Pradesh,2012,MARCH,64
3663,Madhya Pradesh,2012,APRIL,69
3664,Madhya Pradesh,2012,MAY,57
3665,Madhya Pradesh,2012,JUNE,72
3666,Madhya Pradesh,2012,JULY,62
3667,Madhya Pradesh,2012,AUGUST,60
3668,Madhya Pradesh,2012,SEPTEMBER,58
3669,Madhya Pradesh,2012,OCTOBER,64
3670,Madhya Pradesh,2012,NOVEMBER,58
3671,Madhya Pradesh,2012,DECEMBER,70
3672,Madhya Pradesh,2013,JANUARY,59
3673,Madhya Pradesh,2013,FEBRUARY,46
3674,Madhya Pradesh,2013,MARCH,57
3675,Madhya Pradesh,2013,APRIL,58
3676,Madhya Pradesh,2013,MAY,45
3677,Madhya Pradesh,2013,JUNE,46
3678,Madhya Pradesh,2013,JULY,39
3679,Madhya Pradesh,2013,AUGUST,40
3680,Madhya Pradesh,2013,SEPTEMBER,63
3681,Madhya Pradesh,2013,OCTOBER,67
3682,Madhya Pradesh,2013,NOVEMBER,67
3683,Madhya Pradesh,2013,DECEMBER,84
3684,Madhya Pradesh,2014,JANUARY,61
3685,Madhya Pradesh,2014,FEBRUARY,59
3686,Madhya Pradesh,2014,MARCH,66
3687,Madhya Pradesh,2014,APRIL,59
3688,Madhya Pradesh,2014,MAY,62
3689,Madhya Pradesh,2014,JUNE,49
3690,Madhya Pradesh,2014,JULY,49
3691,Madhya Pradesh,2014,AUGUST,53
3692,Madhya Pradesh,2014,SEPTEMBER,73
3693,Madhya Pradesh,2014,OCTOBER,72
3694,Madhya Pradesh,2014,NOVEMBER,59
3695,Madhya Pradesh,2014,DECEMBER,73
3696,Maharashtra,2001,JANUARY,11
3697,Maharashtra,2001,FEBRUARY,15
3698,Maharashtra,2001,MARCH,13
3699,Maharashtra,2001,APRIL,20
3700,Maharashtra,2001,MAY,12
3701,Maharashtra,2001,JUNE,11
3702,Maharashtra,2001,JULY,15
3703,Maharashtra,2001,AUGUST,12
3704,Maharashtra,2001,SEPTEMBER,9
3705,Maharashtra,2001,OCTOBER,21
3706,Maharashtra,2001,NOVEMBER,12
3707,Maharashtra,2001,DECEMBER,10
3708,Maharashtra,2002,JANUARY,31
3709,Maharashtra,2002,FEBRUARY,26
3710,Maharashtra,2002,MARCH,43
3711,Maharashtra,2002,APRIL,40
3712,Maharashtra,2002,MAY,39
3713,Maharashtra,2002,JUNE,31
3714,Maharashtra,2002,JULY,28
3715,Maharashtra,2002,AUGUST,33
3716,Maharashtra,2002,SEPTEMBER,43
3717,Maharashtra,2002,OCTOBER,56
3718,Maharashtra,2002,NOVEMBER,51
3719,Maharashtra,2002,DECEMBER,44
3720,Maharashtra,2003,JANUARY,33
3721,Maharashtra,2003,FEBRUARY,31
3722,Maharashtra,2003,MARCH,31
3723,Maharashtra,2003,APRIL,31
3724,Maharashtra,2003,MAY,34
3725,Maharashtra,2003,JUNE,37
3726,Maharashtra,2003,JULY,33
3727,Maharashtra,2003,AUGUST,32
3728,Maharashtra,2003,SEPTEMBER,26
3729,Maharashtra,2003,OCTOBER,27
3730,Maharashtra,2003,NOVEMBER,29
3731,Maharashtra,2003,DECEMBER,29
3732,Maharashtra,2004,JANUARY,22
3733,Maharashtra,2004,FEBRUARY,21
3734,Maharashtra,2004,MARCH,29
3735,Maharashtra,2004,APRIL,24
3736,Maharashtra,2004,MAY,31
3737,Maharashtra,2004,JUNE,21
3738,Maharashtra,2004,JULY,27
3739,Maharashtra,2004,AUGUST,30
3740,Maharashtra,2004,SEPTEMBER,32
3741,Maharashtra,2004,OCTOBER,43
3742,Maharashtra,2004,NOVEMBER,28
3743,Maharashtra,2004,DECEMBER,20
3744,Maharashtra,2005,JANUARY,38
3745,Maharashtra,2005,FEBRUARY,30
3746,Maharashtra,2005,MARCH,38
3747,Maharashtra,2005,APRIL,18
3748,Maharashtra,2005,MAY,27
3749,Maharashtra,2005,JUNE,26
3750,Maharashtra,2005,JULY,23
3751,Maharashtra,2005,AUGUST,25
3752,Maharashtra,2005,SEPTEMBER,25
3753,Maharashtra,2005,OCTOBER,33
3754,Maharashtra,2005,NOVEMBER,17
3755,Maharashtra,2005,DECEMBER,30
3756,Maharashtra,2006,JANUARY,16
3757,Maharashtra,2006,FEBRUARY,10
3758,Maharashtra,2006,MARCH,17
3759,Maharashtra,2006,APRIL,10
3760,Maharashtra,2006,MAY,14
3761,Maharashtra,2006,JUNE,16
3762,Maharashtra,2006,JULY,10
3763,Maharashtra,2006,AUGUST,21
3764,Maharashtra,2006,SEPTEMBER,15
3765,Maharashtra,2006,OCTOBER,18
3766,Maharashtra,2006,NOVEMBER,13
3767,Maharashtra,2006,DECEMBER,16
3768,Maharashtra,2007,JANUARY,19
3769,Maharashtra,2007,FEBRUARY,19
3770,Maharashtra,2007,MARCH,13
3771,Maharashtra,2007,APRIL,13
3772,Maharashtra,2007,MAY,12
3773,Maharashtra,2007,JUNE,10
3774,Maharashtra,2007,JULY,13
3775,Maharashtra,2007,AUGUST,9
3776,Maharashtra,2007,SEPTEMBER,18
3777,Maharashtra,2007,OCTOBER,5
3778,Maharashtra,2007,NOVEMBER,15
3779,Maharashtra,2007,DECEMBER,11
3780,Maharashtra,2008,JANUARY,13
3781,Maharashtra,2008,FEBRUARY,9
3782,Maharashtra,2008,MARCH,21
3783,Maharashtra,2008,APRIL,25
3784,Maharashtra,2008,MAY,24
3785,Maharashtra,2008,JUNE,16
3786,Maharashtra,2008,JULY,11
3787,Maharashtra,2008,AUGUST,18
3788,Maharashtra,2008,SEPTEMBER,12
3789,Maharashtra,2008,OCTOBER,12
3790,Maharashtra,2008,NOVEMBER,15
3791,Maharashtra,2008,DECEMBER,15
3792,Maharashtra,2009,JANUARY,28
3793,Maharashtra,2009,FEBRUARY,24
3794,Maharashtra,2009,MARCH,36
3795,Maharashtra,2009,APRIL,24
3796,Maharashtra,2009,MAY,37
3797,Maharashtra,2009,JUNE,23
3798,Maharashtra,2009,JULY,19
3799,Maharashtra,2009,AUGUST,23
3800,Maharashtra,2009,SEPTEMBER,18
3801,Maharashtra,2009,OCTOBER,25
3802,Maharashtra,2009,NOVEMBER,19
3803,Maharashtra,2009,DECEMBER,38
3804,Maharashtra,2010,JANUARY,23
3805,Maharashtra,2010,FEBRUARY,22
3806,Maharashtra,2010,MARCH,31
3807,Maharashtra,2010,APRIL,24
3808,Maharashtra,2010,MAY,20
3809,Maharashtra,2010,JUNE,23
3810,Maharashtra,2010,JULY,20
3811,Maharashtra,2010,AUGUST,20
3812,Maharashtra,2010,SEPTEMBER,20
3813,Maharashtra,2010,OCTOBER,14
3814,Maharashtra,2010,NOVEMBER,19
3815,Maharashtra,2010,DECEMBER,21
3816,Maharashtra,2011,JANUARY,24
3817,Maharashtra,2011,FEBRUARY,25
3818,Maharashtra,2011,MARCH,33
3819,Maharashtra,2011,APRIL,18
3820,Maharashtra,2011,MAY,20
3821,Maharashtra,2011,JUNE,20
3822,Maharashtra,2011,JULY,30
3823,Maharashtra,2011,AUGUST,22
3824,Maharashtra,2011,SEPTEMBER,12
3825,Maharashtra,2011,OCTOBER,25
3826,Maharashtra,2011,NOVEMBER,13
3827,Maharashtra,2011,DECEMBER,19
3828,Maharashtra,2012,JANUARY,33
3829,Maharashtra,2012,FEBRUARY,31
3830,Maharashtra,2012,MARCH,28
3831,Maharashtra,2012,APRIL,38
3832,Maharashtra,2012,MAY,30
3833,Maharashtra,2012,JUNE,31
3834,Maharashtra,2012,JULY,29
3835,Maharashtra,2012,AUGUST,61
3836,Maharashtra,2012,SEPTEMBER,22
3837,Maharashtra,2012,OCTOBER,25
3838,Maharashtra,2012,NOVEMBER,14
3839,Maharashtra,2012,DECEMBER,13
3840,Maharashtra,2013,JANUARY,20
3841,Maharashtra,2013,FEBRUARY,24
3842,Maharashtra,2013,MARCH,20
3843,Maharashtra,2013,APRIL,14
3844,Maharashtra,2013,MAY,20
3845,Maharashtra,2013,JUNE,21
3846,Maharashtra,2013,JULY,16
3847,Maharashtra,2013,AUGUST,9
3848,Maharashtra,2013,SEPTEMBER,11
3849,Maharashtra,2013,OCTOBER,14
3850,Maharashtra,2013,NOVEMBER,13
3851,Maharashtra,2013,DECEMBER,12
3852,Maharashtra,2014,JANUARY,30
3853,Maharashtra,2014,FEBRUARY,27
3854,Maharashtra,2014,MARCH,20
3855,Maharashtra,2014,APRIL,25
3856,Maharashtra,2014,MAY,27
3857,Maharashtra,2014,JUNE,28
3858,Maharashtra,2014,JULY,29
3859,Maharashtra,2014,AUGUST,24
3860,Maharashtra,2014,SEPTEMBER,26
3861,Maharashtra,2014,OCTOBER,22
3862,Maharashtra,2014,NOVEMBER,19
3863,Maharashtra,2014,DECEMBER,24
3864,Manipur,2001,JANUARY,7
3865,Manipur,2001,FEBRUARY,5
3866,Manipur,2001,MARCH,9
3867,Manipur,2001,APRIL,4
3868,Manipur,2001,MAY,9
3869,Manipur,2001,JUNE,5
3870,Manipur,2001,JULY,8
3871,Manipur,2001,AUGUST,7
3872,Manipur,2001,SEPTEMBER,4
3873,Manipur,2001,OCTOBER,3
3874,Manipur,2001,NOVEMBER,5
3875,Manipur,2001,DECEMBER,6
3876,Manipur,2002,JANUARY,6
3877,Manipur,2002,FEBRUARY,0
3878,Manipur,2002,MARCH,4
3879,Manipur,2002,APRIL,9
3880,Manipur,2002,MAY,3
3881,Manipur,2002,JUNE,2
3882,Manipur,2002,JULY,2
3883,Manipur,2002,AUGUST,4
3884,Manipur,2002,SEPTEMBER,3
3885,Manipur,2002,OCTOBER,0
3886,Manipur,2002,NOVEMBER,2
3887,Manipur,2002,DECEMBER,6
3888,Manipur,2003,JANUARY,5
3889,Manipur,2003,FEBRUARY,8
3890,Manipur,2003,MARCH,3
3891,Manipur,2003,APRIL,5
3892,Manipur,2003,MAY,8
3893,Manipur,2003,JUNE,5
3894,Manipur,2003,JULY,6
3895,Manipur,2003,AUGUST,5
3896,Manipur,2003,SEPTEMBER,4
3897,Manipur,2003,OCTOBER,3
3898,Manipur,2003,NOVEMBER,9
3899,Manipur,2003,DECEMBER,10
3900,Manipur,2004,JANUARY,6
3901,Manipur,2004,FEBRUARY,0
3902,Manipur,2004,MARCH,4
3903,Manipur,2004,APRIL,8
3904,Manipur,2004,MAY,3
3905,Manipur,2004,JUNE,2
3906,Manipur,2004,JULY,2
3907,Manipur,2004,AUGUST,2
3908,Manipur,2004,SEPTEMBER,3
3909,Manipur,2004,OCTOBER,0
3910,Manipur,2004,NOVEMBER,2
3911,Manipur,2004,DECEMBER,6
3912,Manipur,2005,JANUARY,12
3913,Manipur,2005,FEBRUARY,8
3914,Manipur,2005,MARCH,4
3915,Manipur,2005,APRIL,3
3916,Manipur,2005,MAY,2
3917,Manipur,2005,JUNE,3
3918,Manipur,2005,JULY,2
3919,Manipur,2005,AUGUST,5
3920,Manipur,2005,SEPTEMBER,5
3921,Manipur,2005,OCTOBER,5
3922,Manipur,2005,NOVEMBER,7
3923,Manipur,2005,DECEMBER,15
3924,Manipur,2006,JANUARY,11
3925,Manipur,2006,FEBRUARY,4
3926,Manipur,2006,MARCH,7
3927,Manipur,2006,APRIL,6
3928,Manipur,2006,MAY,6
3929,Manipur,2006,JUNE,5
3930,Manipur,2006,JULY,2
3931,Manipur,2006,AUGUST,6
3932,Manipur,2006,SEPTEMBER,3
3933,Manipur,2006,OCTOBER,3
3934,Manipur,2006,NOVEMBER,9
3935,Manipur,2006,DECEMBER,10
3936,Manipur,2007,JANUARY,4
3937,Manipur,2007,FEBRUARY,4
3938,Manipur,2007,MARCH,4
3939,Manipur,2007,APRIL,4
3940,Manipur,2007,MAY,3
3941,Manipur,2007,JUNE,5
3942,Manipur,2007,JULY,10
3943,Manipur,2007,AUGUST,7
3944,Manipur,2007,SEPTEMBER,3
3945,Manipur,2007,OCTOBER,2
3946,Manipur,2007,NOVEMBER,4
3947,Manipur,2007,DECEMBER,2
3948,Manipur,2008,JANUARY,6
3949,Manipur,2008,FEBRUARY,7
3950,Manipur,2008,MARCH,8
3951,Manipur,2008,APRIL,7
3952,Manipur,2008,MAY,6
3953,Manipur,2008,JUNE,9
3954,Manipur,2008,JULY,8
3955,Manipur,2008,AUGUST,5
3956,Manipur,2008,SEPTEMBER,5
3957,Manipur,2008,OCTOBER,6
3958,Manipur,2008,NOVEMBER,12
3959,Manipur,2008,DECEMBER,8
3960,Manipur,2009,JANUARY,8
3961,Manipur,2009,FEBRUARY,4
3962,Manipur,2009,MARCH,6
3963,Manipur,2009,APRIL,1
3964,Manipur,2009,MAY,3
3965,Manipur,2009,JUNE,8
3966,Manipur,2009,JULY,7
3967,Manipur,2009,AUGUST,7
3968,Manipur,2009,SEPTEMBER,7
3969,Manipur,2009,OCTOBER,5
3970,Manipur,2009,NOVEMBER,8
3971,Manipur,2009,DECEMBER,7
3972,Manipur,2010,JANUARY,14
3973,Manipur,2010,FEBRUARY,18
3974,Manipur,2010,MARCH,20
3975,Manipur,2010,APRIL,8
3976,Manipur,2010,MAY,13
3977,Manipur,2010,JUNE,9
3978,Manipur,2010,JULY,6
3979,Manipur,2010,AUGUST,6
3980,Manipur,2010,SEPTEMBER,9
3981,Manipur,2010,OCTOBER,6
3982,Manipur,2010,NOVEMBER,8
3983,Manipur,2010,DECEMBER,8
3984,Manipur,2011,JANUARY,8
3985,Manipur,2011,FEBRUARY,5
3986,Manipur,2011,MARCH,14
3987,Manipur,2011,APRIL,3
3988,Manipur,2011,MAY,13
3989,Manipur,2011,JUNE,3
3990,Manipur,2011,JULY,9
3991,Manipur,2011,AUGUST,4
3992,Manipur,2011,SEPTEMBER,5
3993,Manipur,2011,OCTOBER,8
3994,Manipur,2011,NOVEMBER,10
3995,Manipur,2011,DECEMBER,15
3996,Manipur,2012,JANUARY,7
3997,Manipur,2012,FEBRUARY,10
3998,Manipur,2012,MARCH,7
3999,Manipur,2012,APRIL,6
4000,Manipur,2012,MAY,8
4001,Manipur,2012,JUNE,2
4002,Manipur,2012,JULY,20
4003,Manipur,2012,AUGUST,4
4004,Manipur,2012,SEPTEMBER,12
4005,Manipur,2012,OCTOBER,13
4006,Manipur,2012,NOVEMBER,6
4007,Manipur,2012,DECEMBER,15
4008,Manipur,2013,JANUARY,11
4009,Manipur,2013,FEBRUARY,7
4010,Manipur,2013,MARCH,18
4011,Manipur,2013,APRIL,14
4012,Manipur,2013,MAY,9
4013,Manipur,2013,JUNE,8
4014,Manipur,2013,JULY,10
4015,Manipur,2013,AUGUST,8
4016,Manipur,2013,SEPTEMBER,6
4017,Manipur,2013,OCTOBER,8
4018,Manipur,2013,NOVEMBER,7
4019,Manipur,2013,DECEMBER,8
4020,Manipur,2014,JANUARY,10
4021,Manipur,2014,FEBRUARY,6
4022,Manipur,2014,MARCH,15
4023,Manipur,2014,APRIL,10
4024,Manipur,2014,MAY,11
4025,Manipur,2014,JUNE,4
4026,Manipur,2014,JULY,10
4027,Manipur,2014,AUGUST,5
4028,Manipur,2014,SEPTEMBER,6
4029,Manipur,2014,OCTOBER,3
4030,Manipur,2014,NOVEMBER,7
4031,Manipur,2014,DECEMBER,8
4032,Meghalaya,2001,JANUARY,4
4033,Meghalaya,2001,FEBRUARY,5
4034,Meghalaya,2001,MARCH,7
4035,Meghalaya,2001,APRIL,9
4036,Meghalaya,2001,MAY,6
4037,Meghalaya,2001,JUNE,8
4038,Meghalaya,2001,JULY,5
4039,Meghalaya,2001,AUGUST,2
4040,Meghalaya,2001,SEPTEMBER,4
4041,Meghalaya,2001,OCTOBER,3
4042,Meghalaya,2001,NOVEMBER,1
4043,Meghalaya,2001,DECEMBER,6
4044,Meghalaya,2002,JANUARY,5
4045,Meghalaya,2002,FEBRUARY,1
4046,Meghalaya,2002,MARCH,1
4047,Meghalaya,2002,APRIL,3
4048,Meghalaya,2002,MAY,3
4049,Meghalaya,2002,JUNE,4
4050,Meghalaya,2002,JULY,2
4051,Meghalaya,2002,AUGUST,1
4052,Meghalaya,2002,SEPTEMBER,3
4053,Meghalaya,2002,OCTOBER,2
4054,Meghalaya,2002,NOVEMBER,2
4055,Meghalaya,2002,DECEMBER,7
4056,Meghalaya,2003,JANUARY,4
4057,Meghalaya,2003,FEBRUARY,8
4058,Meghalaya,2003,MARCH,4
4059,Meghalaya,2003,APRIL,8
4060,Meghalaya,2003,MAY,5
4061,Meghalaya,2003,JUNE,4
4062,Meghalaya,2003,JULY,5
4063,Meghalaya,2003,AUGUST,3
4064,Meghalaya,2003,SEPTEMBER,2
4065,Meghalaya,2003,OCTOBER,4
4066,Meghalaya,2003,NOVEMBER,5
4067,Meghalaya,2003,DECEMBER,4
4068,Meghalaya,2004,JANUARY,7
4069,Meghalaya,2004,FEBRUARY,8
4070,Meghalaya,2004,MARCH,5
4071,Meghalaya,2004,APRIL,7
4072,Meghalaya,2004,MAY,0
4073,Meghalaya,2004,JUNE,3
4074,Meghalaya,2004,JULY,12
4075,Meghalaya,2004,AUGUST,6
4076,Meghalaya,2004,SEPTEMBER,3
4077,Meghalaya,2004,OCTOBER,7
4078,Meghalaya,2004,NOVEMBER,6
4079,Meghalaya,2004,DECEMBER,4
4080,Meghalaya,2005,JANUARY,1
4081,Meghalaya,2005,FEBRUARY,8
4082,Meghalaya,2005,MARCH,5
4083,Meghalaya,2005,APRIL,4
4084,Meghalaya,2005,MAY,0
4085,Meghalaya,2005,JUNE,8
4086,Meghalaya,2005,JULY,4
4087,Meghalaya,2005,AUGUST,5
4088,Meghalaya,2005,SEPTEMBER,3
4089,Meghalaya,2005,OCTOBER,10
4090,Meghalaya,2005,NOVEMBER,2
4091,Meghalaya,2005,DECEMBER,3
4092,Meghalaya,2006,JANUARY,7
4093,Meghalaya,2006,FEBRUARY,6
4094,Meghalaya,2006,MARCH,8
4095,Meghalaya,2006,APRIL,7
4096,Meghalaya,2006,MAY,6
4097,Meghalaya,2006,JUNE,9
4098,Meghalaya,2006,JULY,6
4099,Meghalaya,2006,AUGUST,6
4100,Meghalaya,2006,SEPTEMBER,5
4101,Meghalaya,2006,OCTOBER,5
4102,Meghalaya,2006,NOVEMBER,4
4103,Meghalaya,2006,DECEMBER,8
4104,Meghalaya,2007,JANUARY,7
4105,Meghalaya,2007,FEBRUARY,7
4106,Meghalaya,2007,MARCH,10
4107,Meghalaya,2007,APRIL,7
4108,Meghalaya,2007,MAY,7
4109,Meghalaya,2007,JUNE,4
4110,Meghalaya,2007,JULY,6
4111,Meghalaya,2007,AUGUST,6
4112,Meghalaya,2007,SEPTEMBER,1
4113,Meghalaya,2007,OCTOBER,8
4114,Meghalaya,2007,NOVEMBER,3
4115,Meghalaya,2007,DECEMBER,9
4116,Meghalaya,2008,JANUARY,8
4117,Meghalaya,2008,FEBRUARY,10
4118,Meghalaya,2008,MARCH,12
4119,Meghalaya,2008,APRIL,8
4120,Meghalaya,2008,MAY,10
4121,Meghalaya,2008,JUNE,13
4122,Meghalaya,2008,JULY,16
4123,Meghalaya,2008,AUGUST,3
4124,Meghalaya,2008,SEPTEMBER,10
4125,Meghalaya,2008,OCTOBER,10
4126,Meghalaya,2008,NOVEMBER,12
4127,Meghalaya,2008,DECEMBER,14
4128,Meghalaya,2009,JANUARY,3
4129,Meghalaya,2009,FEBRUARY,4
4130,Meghalaya,2009,MARCH,3
4131,Meghalaya,2009,APRIL,1
4132,Meghalaya,2009,MAY,5
4133,Meghalaya,2009,JUNE,6
4134,Meghalaya,2009,JULY,8
4135,Meghalaya,2009,AUGUST,4
4136,Meghalaya,2009,SEPTEMBER,1
4137,Meghalaya,2009,OCTOBER,7
4138,Meghalaya,2009,NOVEMBER,1
4139,Meghalaya,2009,DECEMBER,4
4140,Meghalaya,2010,JANUARY,10
4141,Meghalaya,2010,FEBRUARY,10
4142,Meghalaya,2010,MARCH,2
4143,Meghalaya,2010,APRIL,1
4144,Meghalaya,2010,MAY,2
4145,Meghalaya,2010,JUNE,6
4146,Meghalaya,2010,JULY,1
4147,Meghalaya,2010,AUGUST,5
4148,Meghalaya,2010,SEPTEMBER,2
4149,Meghalaya,2010,OCTOBER,3
4150,Meghalaya,2010,NOVEMBER,1
4151,Meghalaya,2010,DECEMBER,1
4152,Meghalaya,2011,JANUARY,3
4153,Meghalaya,2011,FEBRUARY,3
4154,Meghalaya,2011,MARCH,7
4155,Meghalaya,2011,APRIL,3
4156,Meghalaya,2011,MAY,4
4157,Meghalaya,2011,JUNE,2
4158,Meghalaya,2011,JULY,1
4159,Meghalaya,2011,AUGUST,0
4160,Meghalaya,2011,SEPTEMBER,2
4161,Meghalaya,2011,OCTOBER,4
4162,Meghalaya,2011,NOVEMBER,2
4163,Meghalaya,2011,DECEMBER,1
4164,Meghalaya,2012,JANUARY,5
4165,Meghalaya,2012,FEBRUARY,4
4166,Meghalaya,2012,MARCH,4
4167,Meghalaya,2012,APRIL,4
4168,Meghalaya,2012,MAY,4
4169,Meghalaya,2012,JUNE,4
4170,Meghalaya,2012,JULY,1
4171,Meghalaya,2012,AUGUST,1
4172,Meghalaya,2012,SEPTEMBER,3
4173,Meghalaya,2012,OCTOBER,3
4174,Meghalaya,2012,NOVEMBER,5
4175,Meghalaya,2012,DECEMBER,4
4176,Meghalaya,2013,JANUARY,4
4177,Meghalaya,2013,FEBRUARY,6
4178,Meghalaya,2013,MARCH,2
4179,Meghalaya,2013,APRIL,3
4180,Meghalaya,2013,MAY,2
4181,Meghalaya,2013,JUNE,4
4182,Meghalaya,2013,JULY,3
4183,Meghalaya,2013,AUGUST,6
4184,Meghalaya,2013,SEPTEMBER,4
4185,Meghalaya,2013,OCTOBER,3
4186,Meghalaya,2013,NOVEMBER,2
4187,Meghalaya,2013,DECEMBER,0
4188,Meghalaya,2014,JANUARY,3
4189,Meghalaya,2014,FEBRUARY,2
4190,Meghalaya,2014,MARCH,2
